rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name,Distance,delay,peak_onset,peak_amplitude,peak_amplitude_normalized_by_distance
b7c74b29-1bc9-4112-9587-03a1b330a284/L1_R0036.wav,0.85,0.9,0.84,0.76,0.56,0.54,0.49,[-5.2694  0.9995  3.5046],[-5.2694  1.9995  0.5046],b7c74b29-1bc9-4112-9587-03a1b330a284/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3842408359050751,1.215076211507043
b7c74b29-1bc9-4112-9587-03a1b330a284/L3_R0029.wav,0.83,0.89,0.76,0.72,0.58,0.55,0.5,[-3.2694  1.9995  3.5046],[-3.2694  0.9995  0.5046],b7c74b29-1bc9-4112-9587-03a1b330a284/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3841603398323059,1.2148216605743938
b7c74b29-1bc9-4112-9587-03a1b330a284/L3_R0078.wav,0.74,0.77,0.72,0.75,0.59,0.57,0.52,[-3.2694  1.9995  3.5046],[-0.2694  1.9995  2.5046],b7c74b29-1bc9-4112-9587-03a1b330a284/house.obj,3.1622776601683795,147.51149435187776,158.0,0.4098951518535614,1.2962022817178427
b7c74b29-1bc9-4112-9587-03a1b330a284/L5_R0046.wav,0.81,0.81,0.75,0.67,0.59,0.58,0.52,[2.7306 1.9995 2.5046],[-5.2694  0.9995  1.5046],b7c74b29-1bc9-4112-9587-03a1b330a284/house.obj,8.12403840463596,378.9638905952635,389.0,0.1191609948873519,0.9680684987994763
b7c74b29-1bc9-4112-9587-03a1b330a284/L5_R0066.wav,0.75,0.83,0.78,0.77,0.59,0.57,0.52,[2.7306 1.9995 2.5046],[-3.2694  0.9995  2.5046],b7c74b29-1bc9-4112-9587-03a1b330a284/house.obj,6.082762530298219,283.7440247369432,290.0,0.1275093406438827,0.7756090395316415
eefd3f2e-a33c-40b0-bd87-3b1a9b111170/L4_R0004.wav,0.37,0.45,0.49,0.5,0.37,0.34,0.33,[-3.5289  1.9991 -1.8164],[-2.5289  1.9991 -1.8164],eefd3f2e-a33c-40b0-bd87-3b1a9b111170/house.obj,1.0,46.647230320699705,46.0,1.000715970993042,1.000715970993042
089c8322-377b-4999-af81-7b0e15b7935e/L2_R0016.wav,0.81,0.75,0.74,0.71,0.6,0.59,0.54,[2.8772 1.9    1.9255],[ 2.8772  1.9    -0.0745],089c8322-377b-4999-af81-7b0e15b7935e/house.obj,2.0,93.2944606413994,110.0,0.5457062721252441,1.0914125442504883
089c8322-377b-4999-af81-7b0e15b7935e/L4_R0011.wav,0.89,0.86,0.79,0.81,0.76,0.75,0.68,[-1.1228  1.9    -1.0745],[-0.1228  1.9    -1.0745],089c8322-377b-4999-af81-7b0e15b7935e/house.obj,1.0,46.647230320699705,46.0,0.999135196208954,0.999135196208954
3880bb9f-a3bd-410d-91c1-3254d0cfa701/L3_R0022.wav,0.87,1.13,1.26,1.34,0.95,0.88,0.78,[-1.8842  1.9    -0.4006],[ 0.1158  1.9    -3.4006],3880bb9f-a3bd-410d-91c1-3254d0cfa701/house.obj,3.605551275463989,168.1889807796613,169.0,0.2307637482881546,0.8320305269712067
3880bb9f-a3bd-410d-91c1-3254d0cfa701/L5_R0027.wav,0.76,0.76,0.77,0.74,0.58,0.54,0.48,[-3.8842  1.9    -3.4006],[-5.8842  0.9    -2.4006],3880bb9f-a3bd-410d-91c1-3254d0cfa701/house.obj,2.449489742783178,114.26191219979836,130.0,0.3507543802261352,0.8591692566001888
94ca26ed-d6d2-4f9e-9fee-98f61067dd87/L2_R0074.wav,1.5,1.47,1.32,1.22,0.58,0.33,0.31,[ 3.2997  0.9    -3.5642],[0.2997 1.9    1.4358],94ca26ed-d6d2-4f9e-9fee-98f61067dd87/house.obj,5.916079783099616,275.968736237883,276.0,0.1608355343341827,0.9515158530784825
94ca26ed-d6d2-4f9e-9fee-98f61067dd87/L4_R0034.wav,1.3,1.4,1.26,1.24,0.66,0.27,0.25,[ 0.2997  1.9    -0.5642],[ 3.2997  0.9    -1.5642],94ca26ed-d6d2-4f9e-9fee-98f61067dd87/house.obj,3.3166247903554,154.71136048305073,155.0,0.3506747782230377,1.1630566628069088
65653285-2397-4f86-8012-17ab10f7b67a/L4_R0019.wav,1.19,0.98,0.88,0.82,0.49,0.47,0.43,[1.3947 0.9999 4.7382],[ 1.3947  0.9999 -1.2618],65653285-2397-4f86-8012-17ab10f7b67a/house.obj,6.0,279.88338192419826,279.0,0.1438325643539428,0.8629953861236568
fa56e1b0-7c26-4a09-a8f4-6e3f226fc131/L2_R0002.wav,0.51,0.45,0.47,0.68,0.67,0.59,0.52,[ 3.3915  1.9    -3.9146],[ 4.3915  1.9    -3.9146],fa56e1b0-7c26-4a09-a8f4-6e3f226fc131/house.obj,0.9999999999999996,46.64723032069968,46.0,0.9936688542366028,0.9936688542366023
fa56e1b0-7c26-4a09-a8f4-6e3f226fc131/L3_R0015.wav,0.42,0.5,0.53,0.69,0.68,0.6,0.53,[ 3.3915  1.9    -1.9146],[ 2.3915  1.9    -1.9146],fa56e1b0-7c26-4a09-a8f4-6e3f226fc131/house.obj,1.0,46.647230320699705,46.0,0.9965234398841858,0.9965234398841858
6c294141-0ec8-47cd-b1cb-102d60dc252c/L2_R0025.wav,0.69,0.67,0.82,1.4,1.75,1.76,1.54,[-2.9205  1.9     1.0332],[0.0795 0.9    0.0332],6c294141-0ec8-47cd-b1cb-102d60dc252c/house.obj,3.3166247903554,154.71136048305073,155.0,0.3535415232181549,1.1725645803253417
6c294141-0ec8-47cd-b1cb-102d60dc252c/L2_R0034.wav,0.68,0.83,1.06,1.57,1.92,1.94,1.8,[-2.9205  1.9     1.0332],[-3.9205  1.9     1.0332],6c294141-0ec8-47cd-b1cb-102d60dc252c/house.obj,1.0,46.647230320699705,46.0,1.0169636011123655,1.0169636011123655
fc854887-6396-42cc-b020-13d5c6abf8c9/L1_R0044.wav,0.09,0.03,0.04,0.03,0.02,0.04,0.05,[ 2.4012  2.9995 -2.5192],[3.4012 2.9995 1.4808],fc854887-6396-42cc-b020-13d5c6abf8c9/house.obj,4.123105625617661,192.3314577547597,196.0,0.2953517735004425,1.2177665588558275
fc854887-6396-42cc-b020-13d5c6abf8c9/L5_R0024.wav,3.15,3.14,2.94,2.31,2.07,1.99,1.87,[-0.5988  0.9995  1.4808],[-1.5988  1.9995 -1.5192],fc854887-6396-42cc-b020-13d5c6abf8c9/house.obj,3.3166247903554,154.71136048305073,155.0,0.3516881167888641,1.1664175266153516
7816c664-089a-4a3b-b32a-a0a731301aa8/L2_R0040.wav,0.68,0.56,0.35,0.35,0.31,0.29,0.28,[-3.8994  0.9     4.3122],[-3.8994  1.9     4.3122],7816c664-089a-4a3b-b32a-a0a731301aa8/house.obj,1.0,46.6472303206997,46.0,0.9997868537902832,0.9997868537902832
7816c664-089a-4a3b-b32a-a0a731301aa8/L3_R0025.wav,0.64,0.53,0.4,0.38,0.29,0.28,0.28,[-2.8994  1.9     5.3122],[-1.8994  1.9     1.3122],7816c664-089a-4a3b-b32a-a0a731301aa8/house.obj,4.123105625617661,192.3314577547597,203.0,0.272109717130661,1.1219371054866587
7816c664-089a-4a3b-b32a-a0a731301aa8/L3_R0041.wav,0.76,0.61,0.37,0.35,0.31,0.29,0.29,[-2.8994  1.9     5.3122],[-2.8994  1.9     4.3122],7816c664-089a-4a3b-b32a-a0a731301aa8/house.obj,1.0,46.647230320699705,46.0,0.9909234046936036,0.9909234046936036
7816c664-089a-4a3b-b32a-a0a731301aa8/L5_R0032.wav,0.62,0.52,0.38,0.34,0.3,0.29,0.29,[-3.8994  0.9     3.3122],[-2.8994  0.9     3.3122],7816c664-089a-4a3b-b32a-a0a731301aa8/house.obj,1.0,46.647230320699705,54.0,0.9636192917823792,0.9636192917823792
1fe4f7fe-f058-4b5d-9303-cd2cf2d37260/L4_R0009.wav,0.63,0.67,0.56,0.48,0.37,0.35,0.33,[-2.4207  0.9     0.0337],[-1.4207  0.9     0.0337],1fe4f7fe-f058-4b5d-9303-cd2cf2d37260/house.obj,1.0,46.647230320699705,46.0,1.003901124000549,1.003901124000549
d0eb95be-9747-4cea-a2db-2e1714d22ddc/L1_R0066.wav,0.57,0.57,0.75,0.79,0.36,0.3,0.28,[1.1787 1.99   1.2714],[2.1787 1.99   1.2714],d0eb95be-9747-4cea-a2db-2e1714d22ddc/house.obj,1.0,46.647230320699705,46.0,0.9993444085121156,0.9993444085121156
a6f00664-d901-4393-8b77-9b743c5ebf09/L4_R0003.wav,1.29,1.34,1.73,1.67,0.8,0.65,0.58,[-2.1213  1.9     2.5487],[-3.1213  0.9    -0.4513],a6f00664-d901-4393-8b77-9b743c5ebf09/house.obj,3.3166247903554,154.71136048305073,155.0,0.3501323163509369,1.1612575203140767
a6f00664-d901-4393-8b77-9b743c5ebf09/L5_R0005.wav,1.26,1.19,1.47,1.5,0.67,0.63,0.55,[-4.1213  1.9    -0.4513],[-3.1213  1.9    -0.4513],a6f00664-d901-4393-8b77-9b743c5ebf09/house.obj,0.9999999999999996,46.64723032069968,46.0,1.0059571266174316,1.0059571266174312
f8339d99-447d-4c64-a830-8a896194edee/L2_R0044.wav,0.56,0.63,0.64,0.58,0.37,0.34,0.32,[ 2.754   0.9999 -0.8181],[ 1.754   0.9999 -0.8181],f8339d99-447d-4c64-a830-8a896194edee/house.obj,1.0,46.647230320699705,46.0,0.9993232488632202,0.9993232488632202
a5c582e3-749c-4e53-a996-260055e71c97/L1_R0002.wav,1.19,1.37,1.24,1.16,0.95,0.89,0.76,[-5.595   0.9     0.1138],[-3.595   0.9    -5.8862],a5c582e3-749c-4e53-a996-260055e71c97/house.obj,6.324555320336759,295.0229887037555,294.0,0.1800251007080078,1.1385787084769916
a5c582e3-749c-4e53-a996-260055e71c97/L2_R0064.wav,1.17,1.04,1.11,1.41,0.82,0.77,0.66,[-3.595   0.9     3.1138],[-2.595   0.9     0.1138],a5c582e3-749c-4e53-a996-260055e71c97/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3804871439933777,1.2032059954315277
a5c582e3-749c-4e53-a996-260055e71c97/L5_R0059.wav,1.21,1.27,1.21,1.17,0.86,0.82,0.72,[-5.595   1.9    -0.8862],[ 0.405   1.9    -0.8862],a5c582e3-749c-4e53-a996-260055e71c97/house.obj,6.0,279.88338192419826,279.0,0.1451786905527115,0.8710721433162689
cb1ef6a5-adb6-4e11-b23c-af48aba32678/L3_R0010.wav,0.89,1.02,1.05,1.14,1.11,1.0,0.9,[-2.3268  1.9     0.2237],[-1.3268  1.9    -3.7763],cb1ef6a5-adb6-4e11-b23c-af48aba32678/house.obj,4.123105625617661,192.3314577547597,191.0,0.2283703088760376,0.9415949052508333
cb1ef6a5-adb6-4e11-b23c-af48aba32678/L3_R0040.wav,0.97,1.07,1.05,1.13,1.14,1.03,0.93,[-2.3268  1.9     0.2237],[0.6732 0.9    1.2237],cb1ef6a5-adb6-4e11-b23c-af48aba32678/house.obj,3.3166247903554,154.71136048305073,155.0,0.3630351424217224,1.204051353126088
4b84c502-7a8e-4c11-b5b4-2678d173a50a/L1_R0002.wav,0.82,0.76,0.69,0.7,0.35,0.3,0.29,[-3.005   2.     -4.6685],[-3.005   1.     -4.6685],4b84c502-7a8e-4c11-b5b4-2678d173a50a/house.obj,1.0,46.647230320699705,46.0,1.000726342201233,1.000726342201233
4b84c502-7a8e-4c11-b5b4-2678d173a50a/L3_R0021.wav,1.04,1.12,1.07,1.12,0.57,0.38,0.39,[-4.005   1.     -2.6685],[ 2.995   2.     -2.6685],4b84c502-7a8e-4c11-b5b4-2678d173a50a/house.obj,7.071067811865476,329.8457288333749,328.0,0.1078838855028152,0.7628542701979371
48298eb2-553d-433a-bfea-6fe358493f98/L2_R0016.wav,0.73,0.87,0.75,0.71,0.38,0.32,0.32,[ 3.8586  0.9    -2.2775],[ 0.8586  1.9    -3.2775],48298eb2-553d-433a-bfea-6fe358493f98/house.obj,3.3166247903554,154.71136048305073,155.0,0.3548081219196319,1.1767654129780922
48298eb2-553d-433a-bfea-6fe358493f98/L4_R0009.wav,0.83,0.88,0.74,0.68,0.37,0.33,0.33,[-3.1414  1.9    -4.2775],[ 2.8586  1.9    -4.2775],48298eb2-553d-433a-bfea-6fe358493f98/house.obj,6.0,279.88338192419826,284.0,0.1613964587450027,0.9683787524700161
f253dd0f-74f2-429c-b8df-f1bf7bd7b96b/L4_R0008.wav,0.17,0.21,0.18,0.17,0.21,0.2,0.19,[ 1.401   0.9    -1.3665],[ 1.401   0.9    -0.3665],f253dd0f-74f2-429c-b8df-f1bf7bd7b96b/house.obj,1.0,46.647230320699705,46.0,0.9988662600517272,0.9988662600517272
eb51d69d-4a93-479f-a5e5-a093d615d121/L4_R0001.wav,2.64,2.04,1.45,1.66,1.28,0.36,0.34,[-1.5035  1.9     3.5555],[-1.5035  1.9     4.5555],eb51d69d-4a93-479f-a5e5-a093d615d121/house.obj,1.0000000000000004,46.64723032069973,46.0,0.9997586011886596,0.99975860118866
eb51d69d-4a93-479f-a5e5-a093d615d121/L5_R0001.wav,2.74,1.85,1.44,1.58,1.07,0.37,0.34,[-0.5035  1.9     4.5555],[-1.5035  1.9     4.5555],eb51d69d-4a93-479f-a5e5-a093d615d121/house.obj,1.0,46.647230320699705,46.0,0.9983206391334534,0.9983206391334534
ef0613b7-4461-461b-96c6-cb140f7a2f2a/L2_R0002.wav,0.22,0.24,0.23,0.27,0.26,0.24,0.23,[-1.0905  1.9989 -4.2856],[-1.0905  0.9989 -4.2856],ef0613b7-4461-461b-96c6-cb140f7a2f2a/house.obj,1.0,46.6472303206997,46.0,1.00089693069458,1.00089693069458
46e6bd47-6594-4cad-9cc0-b94f7bd116e3/L5_R0067.wav,1.21,0.76,0.66,0.68,0.67,0.67,0.61,[4.8198 1.9    3.181 ],[-4.1802  1.9     3.181 ],46e6bd47-6594-4cad-9cc0-b94f7bd116e3/house.obj,9.0,419.8250728862974,418.0,0.11572827398777,1.04155446588993
16c0e506-c41b-4532-8293-1b15110c3919/L1_R0047.wav,0.08,0.04,0.05,0.23,0.29,0.56,0.35,[ 2.4517  2.9    -0.1153],[-1.5483  2.9     0.8847],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,4.123105625617661,192.3314577547597,191.0,0.2207713425159454,0.9102635643026579
16c0e506-c41b-4532-8293-1b15110c3919/L2_R0047.wav,0.06,0.05,0.06,0.1,0.11,0.12,0.12,[-2.5483  2.9    -8.1153],[-1.5483  2.9     0.8847],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,9.055385138137416,422.4086361813372,423.0,0.1221656203269958,1.106256742700416
16c0e506-c41b-4532-8293-1b15110c3919/L3_R0027.wav,0.08,0.03,0.03,0.16,0.23,0.17,0.11,[-0.5483  2.9     2.8847],[-2.5483  2.9    -1.1153],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,4.47213595499958,208.61275591834772,211.0,0.2578940093517303,1.1533370718008709
16c0e506-c41b-4532-8293-1b15110c3919/L3_R0064.wav,0.09,0.05,0.02,0.1,0.2,0.18,0.14,[-0.5483  2.9     2.8847],[0.4517 2.9    2.8847],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,1.0,46.647230320699705,46.0,1.0077165365219116,1.0077165365219116
16c0e506-c41b-4532-8293-1b15110c3919/L4_R0024.wav,0.08,0.04,0.05,0.15,0.18,0.24,0.18,[3.4517 2.9    0.8847],[ 2.4517  2.9    -3.1153],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,4.123105625617661,192.3314577547597,191.0,0.2206257730722427,0.9096633661104093
16c0e506-c41b-4532-8293-1b15110c3919/L4_R0039.wav,0.08,0.05,0.05,0.04,0.04,0.07,0.06,[3.4517 2.9    0.8847],[-0.5483  2.9    -0.1153],16c0e506-c41b-4532-8293-1b15110c3919/house.obj,4.123105625617661,192.3314577547597,191.0,0.2205514907836914,0.9093570923885996
59aed3cf-93be-4630-97b2-bc707ca491c2/L1_R0096.wav,0.59,0.5,0.44,0.36,0.28,0.28,0.27,[2.765  0.9    4.3069],[2.765  1.9    4.3069],59aed3cf-93be-4630-97b2-bc707ca491c2/house.obj,1.0,46.6472303206997,46.0,0.9913657903671264,0.9913657903671264
84aa7a0b-0f99-41dc-8247-bcfe02670349/L1_R0013.wav,0.27,0.3,0.23,0.43,0.32,0.34,0.34,[ 4.4708  1.9    -4.3282],[ 4.4708  1.9    -5.3282],84aa7a0b-0f99-41dc-8247-bcfe02670349/house.obj,1.0,46.647230320699705,46.0,0.9932685494422911,0.9932685494422911
84aa7a0b-0f99-41dc-8247-bcfe02670349/L4_R0072.wav,0.34,0.26,0.23,0.27,0.26,0.25,0.25,[3.4708 0.9    0.6718],[ 3.4708  0.9    -0.3282],84aa7a0b-0f99-41dc-8247-bcfe02670349/house.obj,1.0,46.647230320699705,46.0,1.000385046005249,1.000385046005249
84aa7a0b-0f99-41dc-8247-bcfe02670349/L4_R0088.wav,0.38,0.34,0.3,0.4,0.39,0.36,0.35,[3.4708 0.9    0.6718],[-0.5292  1.9     0.6718],84aa7a0b-0f99-41dc-8247-bcfe02670349/house.obj,4.123105625617661,192.3314577547597,191.0,0.2289143800735473,0.9438381682660222
84aa7a0b-0f99-41dc-8247-bcfe02670349/L5_R0004.wav,0.43,0.33,0.31,0.5,0.4,0.37,0.36,[ 1.4708  0.9    -1.3282],[ 2.4708  0.9    -5.3282],84aa7a0b-0f99-41dc-8247-bcfe02670349/house.obj,4.123105625617661,192.3314577547597,203.0,0.3130602538585663,1.2907804938415475
b96d7bab-feaf-4399-92e2-a9438831db66/L2_R0009.wav,0.35,0.35,0.29,0.26,0.27,0.24,0.22,[ 4.057  1.9   -7.02 ],[ 4.057  0.9   -7.02 ],b96d7bab-feaf-4399-92e2-a9438831db66/house.obj,1.0,46.6472303206997,46.0,1.0008217096328735,1.0008217096328735
b96d7bab-feaf-4399-92e2-a9438831db66/L3_R0007.wav,0.45,0.41,0.25,0.29,0.29,0.24,0.22,[ 1.057  0.9   -4.02 ],[ 2.057  0.9   -7.02 ],b96d7bab-feaf-4399-92e2-a9438831db66/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3821446895599365,1.208447614747368
b96d7bab-feaf-4399-92e2-a9438831db66/L4_R0027.wav,0.61,0.34,0.25,0.28,0.27,0.24,0.22,[ 2.057  0.9   -6.02 ],[ 6.057  0.9   -5.02 ],b96d7bab-feaf-4399-92e2-a9438831db66/house.obj,4.123105625617661,192.3314577547597,191.0,0.229043498635292,0.9443705377343234
b96d7bab-feaf-4399-92e2-a9438831db66/L4_R0035.wav,0.34,0.32,0.24,0.27,0.29,0.25,0.23,[ 2.057  0.9   -6.02 ],[ 1.057  1.9   -3.02 ],b96d7bab-feaf-4399-92e2-a9438831db66/house.obj,3.3166247903554,154.7113604830507,155.0,0.3635019361972809,1.2055995329340887
56428523-17b4-4aab-a12b-427694d1686e/L3_R0017.wav,0.73,0.75,0.81,0.92,0.56,0.53,0.48,[-1.6351  0.9     0.605 ],[ 1.3649  1.9    -0.395 ],56428523-17b4-4aab-a12b-427694d1686e/house.obj,3.3166247903554,154.71136048305073,155.0,0.3478345870971679,1.1536368145095015
66352dcb-04af-421d-b2d9-ec7958de8f7e/L1_R0041.wav,0.28,0.22,0.26,0.25,0.26,0.26,0.26,[1.9736 0.9    0.1711],[-1.0264  1.9     1.1711],66352dcb-04af-421d-b2d9-ec7958de8f7e/house.obj,3.3166247903554,154.71136048305073,155.0,0.3515554368495941,1.165977477039586
66352dcb-04af-421d-b2d9-ec7958de8f7e/L2_R0011.wav,0.24,0.27,0.43,0.26,0.27,0.26,0.25,[-0.0264  1.9    -1.8289],[-0.0264  0.9    -1.8289],66352dcb-04af-421d-b2d9-ec7958de8f7e/house.obj,1.0,46.6472303206997,46.0,0.9958433508872986,0.9958433508872986
66352dcb-04af-421d-b2d9-ec7958de8f7e/L2_R0043.wav,0.22,0.26,0.32,0.25,0.26,0.26,0.25,[-0.0264  1.9    -1.8289],[0.9736 1.9    1.1711],66352dcb-04af-421d-b2d9-ec7958de8f7e/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3833995461463928,1.2124158196974337
7d47a9ea-c7be-4ca0-8282-0cd176391b3f/L4_R0046.wav,0.55,0.68,0.68,0.71,0.6,0.59,0.54,[1.3434 1.9    3.6387],[1.3434 1.9    2.6387],7d47a9ea-c7be-4ca0-8282-0cd176391b3f/house.obj,1.0,46.647230320699705,46.0,0.997863471508026,0.997863471508026
7d47a9ea-c7be-4ca0-8282-0cd176391b3f/L5_R0054.wav,0.57,0.7,0.72,0.75,0.64,0.63,0.58,[ 2.3434  1.9    -1.3613],[2.3434 1.9    4.6387],7d47a9ea-c7be-4ca0-8282-0cd176391b3f/house.obj,6.0,279.88338192419826,279.0,0.1444263905286789,0.8665583431720734
702a3f08-a072-4459-a2ba-2b0b132be3a3/L3_R0008.wav,0.24,0.2,0.21,0.24,0.26,0.25,0.25,[-0.5424  1.9     5.2675],[ 2.4576  1.9    -3.7325],702a3f08-a072-4459-a2ba-2b0b132be3a3/house.obj,9.486832980505138,442.5344830556333,441.0,0.1231008991599083,1.1678376700800552
fc54aa89-bd3b-482a-b69c-0a63a5644c7b/L1_R0002.wav,0.27,0.3,0.44,0.51,0.34,0.31,0.3,[ 3.7221  1.9    -1.7035],[ 3.7221  1.9    -2.7035],fc54aa89-bd3b-482a-b69c-0a63a5644c7b/house.obj,1.0,46.647230320699705,46.0,0.9986492395401,0.9986492395401
fc54aa89-bd3b-482a-b69c-0a63a5644c7b/L1_R0005.wav,0.27,0.25,0.38,0.51,0.34,0.32,0.31,[ 3.7221  1.9    -1.7035],[ 2.7221  1.9    -1.7035],fc54aa89-bd3b-482a-b69c-0a63a5644c7b/house.obj,1.0,46.647230320699705,46.0,1.0001602172851562,1.0001602172851562
fc54aa89-bd3b-482a-b69c-0a63a5644c7b/L2_R0004.wav,0.22,0.18,0.34,0.53,0.29,0.26,0.25,[ 0.7221  1.9    -2.7035],[ 0.7221  1.9    -1.7035],fc54aa89-bd3b-482a-b69c-0a63a5644c7b/house.obj,1.0,46.647230320699705,46.0,0.9983460307121276,0.9983460307121276
fc54aa89-bd3b-482a-b69c-0a63a5644c7b/L3_R0003.wav,0.17,0.15,0.31,0.4,0.27,0.25,0.24,[ 0.7221  0.9    -2.7035],[ 0.7221  0.9    -1.7035],fc54aa89-bd3b-482a-b69c-0a63a5644c7b/house.obj,1.0,46.647230320699705,46.0,0.9956962466239928,0.9956962466239928
fc54aa89-bd3b-482a-b69c-0a63a5644c7b/L5_R0001.wav,0.27,0.27,0.41,0.52,0.35,0.32,0.31,[ 2.7221  1.9    -3.7035],[ 2.7221  1.9    -2.7035],fc54aa89-bd3b-482a-b69c-0a63a5644c7b/house.obj,1.0,46.647230320699705,46.0,1.00187885761261,1.00187885761261
213cf747-e1bc-45cc-aa5c-3f20450abdcb/L5_R0013.wav,0.13,0.19,0.2,0.17,0.17,0.17,0.17,[-1.2755e+00  9.0000e-01 -9.0000e-04],[-1.2755e+00  1.9000e+00 -9.0000e-04],213cf747-e1bc-45cc-aa5c-3f20450abdcb/house.obj,1.0,46.6472303206997,46.0,1.0002920627593994,1.0002920627593994
213cf747-e1bc-45cc-aa5c-3f20450abdcb/L5_R0031.wav,0.13,0.17,0.22,0.22,0.17,0.17,0.17,[-1.2755e+00  9.0000e-01 -9.0000e-04],[-0.2755  0.9     2.9991],213cf747-e1bc-45cc-aa5c-3f20450abdcb/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3825322687625885,1.20967324780146
429f2605-0d94-4311-b6b8-5c68e5a6c9d3/L1_R0022.wav,0.41,0.38,0.39,0.4,0.35,0.32,0.28,[1.5441 1.9998 5.3168],[1.5441 1.9998 4.3168],429f2605-0d94-4311-b6b8-5c68e5a6c9d3/house.obj,1.0,46.647230320699705,46.0,1.0013688802719116,1.0013688802719116
429f2605-0d94-4311-b6b8-5c68e5a6c9d3/L5_R0007.wav,0.42,0.4,0.75,0.83,0.34,0.3,0.28,[ 2.5441  1.9998 -3.6832],[ 3.5441  1.9998 -3.6832],429f2605-0d94-4311-b6b8-5c68e5a6c9d3/house.obj,1.0,46.647230320699705,46.0,1.0022687911987305,1.0022687911987305
bdccfbdb-debd-4ad6-bd4b-0c0318968c81/L2_R0018.wav,1.59,1.61,1.57,1.48,0.82,0.71,0.58,[ 0.4    1.9   -3.275],[-1.6    1.9    1.725],bdccfbdb-debd-4ad6-bd4b-0c0318968c81/house.obj,5.385164807134504,251.20302307332963,250.0,0.181478813290596,0.977293318573051
bdccfbdb-debd-4ad6-bd4b-0c0318968c81/L4_R0010.wav,1.75,1.62,1.43,1.31,0.63,0.52,0.42,[-1.6    1.9   -1.275],[ 1.4    1.9   -2.275],bdccfbdb-debd-4ad6-bd4b-0c0318968c81/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3835437595844269,1.212871862630825
6adb0cc9-8e56-4829-a7f0-c72dfd69afcd/L1_R0034.wav,0.77,0.94,0.92,0.81,0.69,0.73,0.67,[3.1197 1.946  2.771 ],[-0.8803  0.946   2.771 ],6adb0cc9-8e56-4829-a7f0-c72dfd69afcd/house.obj,4.123105625617661,192.3314577547597,191.0,0.2720279991626739,1.121600173673137
927e2bbc-7d06-4c62-b51c-00ee61f1272f/L2_R0041.wav,0.41,0.4,0.45,0.48,0.33,0.31,0.31,[ 5.5621  1.9979 -3.5901],[ 2.5621  1.9979 -2.5901],927e2bbc-7d06-4c62-b51c-00ee61f1272f/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3824745118618011,1.2094906044443794
927e2bbc-7d06-4c62-b51c-00ee61f1272f/L3_R0101.wav,0.38,0.45,0.5,0.53,0.36,0.34,0.34,[-2.4379  0.9979  2.4099],[0.5621 1.9979 2.4099],927e2bbc-7d06-4c62-b51c-00ee61f1272f/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3822504878044128,1.2087821781723602
ddb1220c-cd70-4c09-8dfc-758f19807b7d/L2_R0049.wav,0.35,0.34,0.33,0.31,0.28,0.26,0.24,[-4.9789  0.9     0.8898],[-3.9789  0.9     0.8898],ddb1220c-cd70-4c09-8dfc-758f19807b7d/house.obj,1.0000000000000004,46.64723032069973,46.0,0.9984755516052246,0.998475551605225
d2832564-46fd-4bed-a477-02c848c8a60f/L3_R0012.wav,0.39,0.4,0.36,0.43,0.38,0.27,0.23,[-1.4205  2.      0.9248],[0.5795 1.     0.9248],d2832564-46fd-4bed-a477-02c848c8a60f/house.obj,2.23606797749979,104.30637795917389,110.0,0.3858270049095154,0.8627354105328215
d2832564-46fd-4bed-a477-02c848c8a60f/L3_R0013.wav,0.35,0.33,0.31,0.3,0.26,0.21,0.2,[-1.4205  2.      0.9248],[-2.4205  2.      0.9248],d2832564-46fd-4bed-a477-02c848c8a60f/house.obj,1.0,46.647230320699705,46.0,1.0015815496444702,1.0015815496444702
d2832564-46fd-4bed-a477-02c848c8a60f/L5_R0002.wav,0.34,0.46,0.39,0.53,0.52,0.4,0.31,[-0.4205  1.     -1.0752],[-0.4205  1.     -2.0752],d2832564-46fd-4bed-a477-02c848c8a60f/house.obj,1.0000000000000002,46.64723032069972,46.0,0.9959316253662108,0.995931625366211
d209b341-a36a-46b4-bd07-62e9ac82a41b/L2_R0033.wav,0.73,0.52,0.82,0.84,0.71,0.72,0.67,[ 0.5064  1.9999 -1.3021],[ 0.5064  0.9999 -1.3021],d209b341-a36a-46b4-bd07-62e9ac82a41b/house.obj,1.0,46.647230320699705,46.0,0.9990203380584716,0.9990203380584716
